Provincia,Partido,Localidad,Link Indec,HASTA 512 kbps,+ 512 Kbps - 2 Mbps,+ 2 Kbps - 6 Mbps,+ 6 Kbps - 13 Mbps,+ 13 Kbps - 20 Mbps,+ 20 Kbps - 40 Mbps,+ 40 Kbps - 60 Mbps,+ 60 Kbps - 80 Mbps,+ 80 Kbps - 100 Mbps,Total
BUENOS AIRES,Roque Pérez,Carlos Beguerie,6693010,0,115,1,0,0,0,0,0,0,116
BUENOS AIRES,Roque Pérez,Roque Pérez,6693020,0,342,1438,70,145,12,402,0,86,2495
BUENOS AIRES,Saavedra,Arroyo Corto,6700010,0,0,0,31,0,136,92,0,0,259
BUENOS AIRES,Saavedra,Espartillar,6700040,0,0,79,0,0,314,0,0,0,393
BUENOS AIRES,Saavedra,Goyena,6700050,0,0,0,44,0,0,0,0,0,44
BUENOS AIRES,Saavedra,Pigüé,6700060,0,0,691,62,2821,284,37,0,0,3895
BUENOS AIRES,Saavedra,Saavedra,6700070,0,0,0,30,1,1,0,0,0,32
BUENOS AIRES,Saladillo,Alvarez de Toledo,6707010,1,0,15,10,0,0,0,0,0,26
BUENOS AIRES,Saladillo,Cazón,6707030,0,0,26,12,0,0,0,0,0,38
BUENOS AIRES,Saladillo,Del Carril,6707040,0,0,2,0,0,0,0,0,0,2
BUENOS AIRES,Saladillo,Saladillo,6707060,0,6,773,1849,1309,1011,3137,0,1194,9279
BUENOS AIRES,Salliqueló,Quenumá,6721010,36,0,0,0,0,0,0,0,0,36
BUENOS AIRES,Salliqueló,Salliqueló,6721020,2,0,13,28,110,0,0,0,0,153
BUENOS AIRES,Salto,Arroyo Dulce,6714010,0,0,501,6,0,1,0,0,0,508
BUENOS AIRES,Salto,Gahan,6714030,0,181,0,0,0,0,0,0,0,181
BUENOS AIRES,Salto,Inés Indart,6714040,2,0,198,6,0,0,0,0,0,206
BUENOS AIRES,Salto,Salto,6714060,2458,11,4519,1131,408,1324,42,0,5,9898
BUENOS AIRES,San Andrés de Giles,Azcuénaga,6728010,0,0,115,1,0,0,0,0,0,116
BUENOS AIRES,San Andrés de Giles,Cucullú,6728020,0,0,150,31,2,59,0,0,0,242
BUENOS AIRES,San Andrés de Giles,San Andrés de Giles,6728040,1,216,2164,741,260,1326,420,0,180,5308
BUENOS AIRES,San Andrés de Giles,Solís,6728050,1,0,152,261,1,0,0,0,0,415
BUENOS AIRES,San Andrés de Giles,Villa Espil,6728060,0,0,104,0,0,0,0,0,0,104
BUENOS AIRES,San Andrés de Giles,Villa Ruiz,6728070,0,0,106,29,0,91,0,0,0,226
BUENOS AIRES,San Antonio de Areco,Duggan,6735010,0,0,278,182,49,0,0,0,0,509
BUENOS AIRES,San Antonio de Areco,San Antonio de Areco,6735020,2,10,2475,364,581,41,2465,0,1749,7687
BUENOS AIRES,San Antonio de Areco,Villa Lía,6735030,0,89,157,125,79,0,41,0,0,491
BUENOS AIRES,San Cayetano,Balneario San Cayetano,6742010,0,0,66,48,0,0,0,0,0,114
BUENOS AIRES,San Cayetano,Ochandío,6742020,0,0,15,0,0,0,0,0,0,15
BUENOS AIRES,San Cayetano,San Cayetano,6742030,0,159,809,1211,94,24,3,0,0,2300
BUENOS AIRES,San Fernando,San Fernando,6749010,2,196,1696,1258,491,4536,8386,447,7699,24711
BUENOS AIRES,San Fernando,Victoria,6749010,5,328,643,562,340,315,5663,192,5396,13444
BUENOS AIRES,San Fernando,Virreyes,6749010,0,38,275,366,145,112,4041,391,3715,9083
BUENOS AIRES,San Isidro,Acassuso,6756010,2,27,67,124,218,115,2356,64,1967,4940
BUENOS AIRES,San Isidro,Beccar,6756010,1,171,750,901,1167,380,6603,347,5827,16147
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,14,141,982,1042,420,1018,8445,568,6851,19481
BUENOS AIRES,San Isidro,Martínez,6756010,20,197,559,858,1165,2051,11004,402,9658,25914
BUENOS AIRES,San Isidro,San Isidro,6756010,15,103,336,548,704,492,9035,272,8004,19509
BUENOS AIRES,San Isidro,Villa Adelina,6756010,1,71,350,465,430,249,4990,289,4060,10905
BUENOS AIRES,San Miguel,Bella Vista,6760010,19,71,1095,159,11,7884,953,0,2147,12339
BUENOS AIRES,San Miguel,Campo De Mayo,6760010,1,0,0,0,0,0,0,0,1,2
BUENOS AIRES,San Miguel,Muñiz,6760010,0,4,71,141,51,1876,954,0,1861,4958
BUENOS AIRES,San Miguel,San Miguel,6760010,17,1686,4951,11720,46372,20093,5103,4,4349,94295
BUENOS AIRES,San Nicolás,Conesa,6763010,1,536,134,0,0,0,0,0,0,671
BUENOS AIRES,San Nicolás,Erézcano,6763020,0,108,0,0,0,0,0,0,0,108
BUENOS AIRES,San Nicolás,General Rojo,6763030,1,0,0,599,0,0,0,0,0,600
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,5,192,2133,4722,2228,745,10613,0,11454,32092
BUENOS AIRES,San Pedro,Río Tala,6770040,237,0,0,0,1,0,0,0,0,238
BUENOS AIRES,San Pedro,San Pedro,6770050,48,544,1273,811,104,121,7347,0,4028,14276
BUENOS AIRES,San Pedro,Santa Lucía,6770060,2,0,0,0,1,0,0,0,0,3
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,1,11,339,140,45,6268,1359,300,1079,9542
BUENOS AIRES,San Vicente,Domselaar,6778020,0,0,481,1,0,0,0,0,0,482
BUENOS AIRES,San Vicente,San Vicente,6778020,4,19,603,476,370,516,1484,203,1373,5048
BUENOS AIRES,Suipacha,General Rivas,6784010,0,0,178,32,0,0,0,0,0,210
BUENOS AIRES,Suipacha,Suipacha,6784020,1465,0,972,241,552,105,28,0,0,3363
BUENOS AIRES,Tandil,De la Canal,6791010,5,10,28,10,0,1,0,0,0,54
BUENOS AIRES,Tandil,Desvío Aguirre,6791050,0,0,5,6,0,0,0,0,0,11
BUENOS AIRES,Tandil,Gardey,6791030,35,20,149,75,1,1,0,0,0,281
BUENOS AIRES,Tandil,María Ignacia  (Est. Vela),6791040,0,0,4,283,0,0,0,0,0,287
BUENOS AIRES,Tandil,Otros,Sin Datos,45,0,0,0,0,0,0,0,0,45
BUENOS AIRES,Tandil,Tandil,6791050,82,247,1482,1577,1317,3962,18521,0,15906,43094
BUENOS AIRES,Tapalqué,Tapalqué,6798020,1,0,0,20,0,1,0,0,0,22
BUENOS AIRES,Tigre,Benavídez,6805010,1196,134,1394,505,37,4731,4875,383,5035,18290
BUENOS AIRES,Tigre,Dique Luján,6805010,42,68,10,37,5,16,546,0,1018,1742
BUENOS AIRES,Tigre,Don Torcuato Este,6805010,6,78,387,902,585,5724,7593,393,6483,22151
BUENOS AIRES,Tigre,Don Torcuato Oeste,6805010,0,0,0,0,1,0,1,0,2,4
BUENOS AIRES,Tigre,El Talar,6805010,33,98,286,610,123,3378,4464,237,3949,13178
BUENOS AIRES,Tigre,General Pacheco,6805010,1190,96,315,673,335,214,5754,362,5829,14768
BUENOS AIRES,Tigre,Los Troncos Del Talar,6805010,3,28,190,516,154,97,4191,269,3144,8592
BUENOS AIRES,Tigre,Nordelta,6805010,0,0,4,17,13,137,2056,0,4206,6433
BUENOS AIRES,Tigre,Otros,Sin Datos,0,0,0,0,0,2,0,0,0,2
BUENOS AIRES,Tigre,Ricardo Rojas,6805010,1075,1,32,278,11,54,2200,123,2145,5919
BUENOS AIRES,Tigre,Rincón de Milberg,6805010,34,81,418,817,800,189,4069,323,3793,10524
BUENOS AIRES,Tigre,Tigre,6805010,27,138,900,329,284,3034,5899,202,5712,16525
BUENOS AIRES,Tordillo,General Conesa,6812010,9,0,281,5,36,0,0,0,0,331
BUENOS AIRES,Tordillo,Villa Roch,6812010,5,0,6,0,0,0,0,0,0,11
BUENOS AIRES,Tornquist,Saldungaray,6819020,0,0,0,466,0,0,0,0,0,466
BUENOS AIRES,Tornquist,Sierra de la Ventana,6819030,0,0,0,471,535,96,5,0,0,1107
BUENOS AIRES,Tornquist,Tornquist,6819040,1,2,36,1764,302,354,98,0,0,2557
BUENOS AIRES,Tornquist,Villa Serrana La Gruta,6819060,0,0,0,119,0,0,0,0,0,119
BUENOS AIRES,Tornquist,Villa Ventana,6819070,0,0,475,0,0,0,0,0,0,475
BUENOS AIRES,Trenque Lauquen,30 de Agosto,6826040,0,0,1300,1260,0,0,0,0,0,2560
BUENOS AIRES,Trenque Lauquen,Girodias,6826020,0,0,2,0,0,0,0,0,0,2
BUENOS AIRES,Trenque Lauquen,La Carreta,6826030,0,0,2,0,0,0,0,0,0,2
BUENOS AIRES,Trenque Lauquen,Otros,Sin Datos,4,0,0,0,0,0,0,0,0,4
BUENOS AIRES,Trenque Lauquen,Trenque Lauquen,6826050,1,19,4202,6813,267,5890,502,0,286,17980
BUENOS AIRES,Trenque Lauquen,Trongé,6826060,0,0,2,0,0,0,0,0,0,2
BUENOS AIRES,Tres Arroyos,Claromecó,6833020,6,88,517,930,102,14,1,0,0,1658
BUENOS AIRES,Tres Arroyos,Copetonas,6833030,0,0,1,88,0,1,0,0,0,90
BUENOS AIRES,Tres Arroyos,Lin Calel,6833040,0,0,0,11,0,0,0,0,0,11
BUENOS AIRES,Tres Arroyos,Micaela Cascallares  (Est. Cascallares),6833050,0,0,1,154,0,1,0,0,0,156
BUENOS AIRES,Tres Arroyos,Orense,6833060,0,0,226,481,58,34,0,0,0,799
BUENOS AIRES,Tres Arroyos,Reta,6833070,0,0,161,63,0,0,0,0,0,224
BUENOS AIRES,Tres Arroyos,San Francisco de Bellocq,6833080,0,0,21,99,0,0,0,0,0,120
BUENOS AIRES,Tres Arroyos,San Mayol,6833090,0,0,0,20,0,0,0,0,0,20
BUENOS AIRES,Tres Arroyos,Tres Arroyos,6833100,4,41,4938,2230,657,1386,6933,0,1931,18120
BUENOS AIRES,Tres De Febrero,11 De Septiembre,6840010,1,6,26,24,6,11,461,57,366,958
BUENOS AIRES,Tres De Febrero,Caseros,6840010,3,190,946,1415,1330,454,15543,675,10439,30995
BUENOS AIRES,Tres De Febrero,Churruca,6840010,0,2,9,24,1,1559,404,110,57,2166
BUENOS AIRES,Tres De Febrero,Ciudad Jardín Lomas del Palomar,6840010,0,46,196,272,179,139,2504,111,2353,5800
BUENOS AIRES,Tres De Febrero,Ciudadela,6840010,16,54,215,640,435,8295,8104,468,5695,23922
BUENOS AIRES,Tres De Febrero,El Libertador,6840010,0,9,105,118,45,24,1190,357,130,1978
BUENOS AIRES,Tres De Febrero,Jose Ingenieros,6840010,0,30,52,84,26,45,1130,35,894,2296
BUENOS AIRES,Tres De Febrero,Loma Hermosa,6840010,0,86,664,457,153,77,2397,220,1827,5881
BUENOS AIRES,Tres De Febrero,Martín Coronado,6840010,1,26,155,116,52,129,3962,162,2411,7014
BUENOS AIRES,Tres De Febrero,Pablo Podestá,6840010,4,42,441,1035,582,63,1371,153,1098,4789
BUENOS AIRES,Tres De Febrero,Remedios De Escalada,6840010,0,31,94,100,44,13,6324,192,3042,9840
BUENOS AIRES,Tres De Febrero,Saenz Peña,6840010,1,26,114,214,97,106,2564,144,2173,5439
BUENOS AIRES,Tres De Febrero,Santos Lugares,6840010,0,42,167,217,106,142,3315,135,2761,6885
BUENOS AIRES,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),6840010,0,41,141,234,90,3288,4956,215,3220,12185
BUENOS AIRES,Tres De Febrero,Villa Raffo,6840010,0,14,92,75,24,40,1226,50,943,2464
BUENOS AIRES,Tres Lomas,Tres Lomas,6847020,0,0,773,500,90,0,2,0,0,1365
BUENOS AIRES,Vicente López,Carapachay,6861010,2,106,364,389,311,146,3566,63,2692,7639
BUENOS AIRES,Vicente López,Florida,6861010,3,106,393,803,794,504,8861,199,8111,19774
BUENOS AIRES,Vicente López,Florida Oeste,6861010,6,35,183,416,236,174,4502,93,2658,8303
BUENOS AIRES,Vicente López,La Lucila,6861010,1,29,153,124,158,113,2034,40,2306,4958
BUENOS AIRES,Vicente López,Munro,6861010,18,83,378,573,267,267,7528,207,4657,13978
BUENOS AIRES,Vicente López,Olivos,6861010,14,155,555,831,916,1586,13596,268,12693,30614
BUENOS AIRES,Vicente López,Vicente López,6861010,15,51,114,224,319,393,4977,67,5369,11529
BUENOS AIRES,Vicente López,Villa Adelina,6861010,0,0,1,34,1,9,915,44,389,1393
BUENOS AIRES,Vicente López,Villa Martelli,6861010,5,88,438,707,438,1261,4691,84,3040,10752
BUENOS AIRES,Villa Gesell,Villa Gesell,6868020,1,0,2053,7323,609,254,473,0,365,11078
BUENOS AIRES,Villarino,Argerich,6875010,0,0,28,1,0,0,0,0,0,29
BUENOS AIRES,Villarino,Country Los Medanos,6875025,0,0,244,23,0,0,0,0,0,267
BUENOS AIRES,Villarino,Juan Cousté  (Est. Algarrobo),6875040,0,0,75,7,0,0,0,0,0,82
BUENOS AIRES,Villarino,Mayor Buratovich,6875050,0,0,174,351,48,39,0,0,0,612
BUENOS AIRES,Villarino,Médanos,6875060,0,0,379,184,336,0,0,0,0,899
BUENOS AIRES,Villarino,Pedro Luro,6875070,0,1,749,680,116,1499,145,0,0,3190
BUENOS AIRES,Villarino,Teniente Origone,6875080,0,0,160,14,0,0,0,0,0,174
BUENOS AIRES,Zárate,Lima,6882040,2,0,108,1114,615,1,0,0,0,1840
BUENOS AIRES,Zárate,Zárate,6882050,710,121,1200,4070,2077,474,10278,703,7110,26743
CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,2000010,977,6070,34042,71257,48518,81909,458875,30494,490536,1222678
CABA,OTROS,Otros,Sin Datos,105017,1,0,0,0,0,0,0,0,105018
CATAMARCA,Ambato,El Bolsón,10007030,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Ambato,El Rodeo,10007040,48,105,0,0,0,0,0,0,0,153
CATAMARCA,Ambato,La Puerta,10007060,5,0,0,0,0,0,0,0,0,5
CATAMARCA,Ambato,Las Chacritas,10007070,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Ambato,Los Talas,10007100,0,15,51,0,0,0,0,0,0,66
CATAMARCA,Ambato,Los Varela,10007110,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Ancasti,Ancasti,10014010,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Andalgalá,Aconquija,10021010,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Andalgalá,Andalgalá,10021020,2,37,186,529,442,0,0,0,0,1196
CATAMARCA,Andalgalá,Chaquiago,10021030,1,0,0,23,0,0,0,0,0,24
CATAMARCA,Andalgalá,El Alamito,10021050,0,0,20,0,0,0,0,0,0,20
CATAMARCA,Andalgalá,El Potrero,10021070,0,0,0,13,0,0,0,0,0,13
CATAMARCA,Andalgalá,La Aguada,10021080,0,0,0,16,0,0,0,0,0,16
CATAMARCA,Andalgalá,La Mesada,10021010,0,0,0,9,0,0,0,0,0,9
CATAMARCA,Antofagasta de la Sierra,Antofagasta de la Sierra,10028010,6,0,0,0,0,0,0,0,0,6
CATAMARCA,Belén,Belén,10035020,4,0,0,0,0,0,0,0,0,4
CATAMARCA,Belén,El Durazno,10035050,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Belén,Hualfín,10035070,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Belén,Las Juntas,10035100,0,5,0,0,0,0,0,0,0,5
CATAMARCA,Belén,Londres,10035110,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Belén,Puerta de San José,10035140,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Capayán,Capayán,10042030,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Capayán,Chumbicha,10042040,1,0,112,319,150,48,0,0,0,630
CATAMARCA,Capayán,Colonia del Valle,10042050,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Capayán,Colonia Nueva Coneta,10042060,1,0,8,1,0,9,0,0,0,19
CATAMARCA,Capayán,Coneta,10042080,1,0,10,0,0,0,0,0,0,11
CATAMARCA,Capayán,Huillapima,10042100,2,0,5,0,0,9,0,0,0,16
CATAMARCA,Capayán,Los Angeles,10042110,0,0,5,0,0,0,0,0,0,5
CATAMARCA,Capayán,Miraflores,10042120,2,0,7,0,0,10,0,0,0,19
CATAMARCA,Capayán,San Martín,10042130,7,0,0,0,0,0,0,0,0,7
CATAMARCA,Capital,El Pantanillo,10049020,2,0,2,8,1,0,0,0,4,17
CATAMARCA,Capital,San Fernando del Valle de Catamarca,10049030,1,318,2295,3554,2697,2907,29641,0,14273,55686
CATAMARCA,El Alto,El Alto,10056010,1,0,28,0,0,0,0,0,0,29
CATAMARCA,El Alto,Tapso,10056050,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Fray Mamerto Esquiú,El Hueco,10063050,0,0,0,0,0,8,11,0,6,25
CATAMARCA,Fray Mamerto Esquiú,La Carrera,10063050,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Fray Mamerto Esquiú,La Falda De San Antonio,10063050,0,0,5,0,0,0,0,0,0,5
CATAMARCA,Fray Mamerto Esquiú,La Tercena,10063050,0,0,5,0,0,0,0,0,0,5
CATAMARCA,Fray Mamerto Esquiú,San Antonio,10063050,0,0,0,0,0,0,2,0,2,4
CATAMARCA,Fray Mamerto Esquiú,San José,10063040,0,0,0,0,0,0,1,0,0,1
CATAMARCA,Fray Mamerto Esquiú,Villa Las Pirquitas,10063050,1,0,0,0,0,0,0,0,0,1
CATAMARCA,La Paz,Icaño,10070070,1,0,0,0,0,0,0,0,0,1
CATAMARCA,La Paz,Quirós,10070120,0,0,27,0,0,0,0,0,0,27
CATAMARCA,La Paz,Recreo,10070140,1,5,19,140,24,2,268,0,1295,1754
CATAMARCA,La Paz,San Antonio,10070150,0,0,26,0,0,0,0,0,0,26
CATAMARCA,Paclín,La Merced,10077050,4,5,12,49,11,0,0,0,0,81
CATAMARCA,Paclín,La Viña,10077060,0,0,10,0,0,0,0,0,0,10
CATAMARCA,Paclín,Las Lajas,10077070,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Paclín,San Antonio,10077100,1,0,7,0,0,0,0,0,0,8
CATAMARCA,Pomán,Colpes,10084030,0,0,16,0,0,0,0,0,0,16
CATAMARCA,Pomán,Mutquin,10084060,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Pomán,Pomán,10084070,2,0,0,0,0,0,0,0,0,2
CATAMARCA,Pomán,San Miguel,10084090,0,0,0,0,0,7,0,0,0,7
CATAMARCA,Pomán,Saujil,10084100,1,0,0,0,0,169,0,0,0,170
CATAMARCA,Pomán,Siján,10084110,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Santa María,La Loma,10091100,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Santa María,San José,10091140,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Santa María,Santa María,10091150,2151,0,0,0,0,0,0,0,0,2151
CATAMARCA,Santa Rosa,Alijilán,10098010,2,0,0,0,0,0,0,0,0,2
CATAMARCA,Santa Rosa,Bañado de Ovanta,10098020,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Santa Rosa,Lavalle,10098040,1,0,0,0,0,0,0,0,0,1
CATAMARCA,Santa Rosa,Los Altos,10098050,1,0,6,0,0,0,0,0,0,7
CATAMARCA,Tinogasta,Fiambalá,10105110,2,0,8,0,0,7,0,0,0,17
CATAMARCA,Tinogasta,Tinogasta,10105180,2,4,107,1202,916,109,0,0,0,2340
CATAMARCA,Valle Viejo,El Bañado,10112030,0,0,0,0,0,3,2,0,1,6
CATAMARCA,Valle Viejo,El Portezuelo,10112010,6,0,0,0,0,0,0,0,0,6
CATAMARCA,Valle Viejo,Polcos,10112030,0,0,0,0,0,55,107,0,47,209
CATAMARCA,Valle Viejo,Pozo Del Mistol,10112030,0,0,0,0,0,1,15,0,2,18
CATAMARCA,Valle Viejo,San Isidro,10112040,0,0,5,163,221,169,1142,0,629,2329
CATAMARCA,Valle Viejo,Santa Rosa,10112030,0,0,5,0,0,205,353,0,175,738
CATAMARCA,Valle Viejo,Sumalao,10112030,0,5,0,0,0,0,1,0,0,6
CATAMARCA,Valle Viejo,Villa Dolores,10112030,0,0,5,0,0,19,54,0,24,102
CHACO,12 de Octubre,Gancedo,22036010,2,0,86,0,0,0,0,0,0,88
CHACO,12 de Octubre,General Capdevila,22036020,0,0,18,0,0,0,0,0,0,18
CHACO,12 de Octubre,General Pinedo,22036030,2,2,55,532,53,7,0,0,0,651
CHACO,1º de Mayo,Colonia Benítez,22126020,1,2,25,107,29,0,0,0,0,164
CHACO,1º de Mayo,Margarita Belén,22126030,0,4,132,460,43,0,0,0,0,639
CHACO,2 de Abril,Hermoso Campo,22039010,29,0,35,111,0,0,0,0,0,175
CHACO,2 de Abril,Itín,22039020,0,0,28,478,0,0,0,0,0,506
CHACO,25 de Mayo,Colonia Aborigen,22168010,0,0,0,46,0,0,0,0,0,46
CHACO,25 de Mayo,Machagai,22168020,0,2,394,534,45,0,0,0,0,975
CHACO,9 de Julio,Las Breñas,22105010,2,10,342,910,91,3,0,0,0,1358
CHACO,Almirante Brown,Concepción del Bermejo,22007010,227,136,237,0,0,0,0,0,0,600
CHACO,Almirante Brown,Los Frentones,22007020,1,0,293,38,11,0,0,0,0,343
CHACO,Almirante Brown,Pampa del Infierno,22007030,6,0,1208,165,47,0,0,0,0,1426
CHACO,Almirante Brown,Taco Pozo,22007050,3,0,179,159,0,0,0,0,0,341
CHACO,Bermejo,General Vedia,22014010,1,1,176,197,14,0,0,0,0,389
CHACO,Bermejo,Isla del Cerrito,22014020,1,0,0,0,0,0,0,0,0,1
CHACO,Bermejo,La Leonesa,22014030,0,8,314,411,51,0,0,0,0,784
CHACO,Bermejo,Las Palmas,22014040,1,0,278,45,0,0,0,0,0,324
CHACO,Bermejo,Puerto Bermejo Nuevo,22014050,0,0,61,0,0,0,0,0,0,61
CHACO,Bermejo,Puerto Eva Perón,22014070,1,0,54,0,0,0,0,0,0,55
CHACO,Chacabuco,Charata,22028010,2,16,822,2136,238,46,4,0,0,3264
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,38,115,1119,1346,1237,827,1884,0,2968,9534
CHACO,Fray Justo Santa María de Oro,Chorotis,22043010,25,0,0,0,0,0,0,0,0,25
CHACO,Fray Justo Santa María de Oro,Otros,Sin Datos,60,0,0,0,0,0,0,0,0,60
CHACO,Fray Justo Santa María de Oro,Santa Sylvina,22043020,983,0,0,0,0,0,0,0,0,983
CHACO,General Belgrano,Corzuela,22049010,1,2,63,119,13,0,0,0,0,198
CHACO,General Donovan,La Escondida,22056010,2,0,216,183,43,6,1,0,0,451
CHACO,General Donovan,La Verde,22056020,2,300,42,8,16,1,1,0,0,370
CHACO,General Donovan,Lapachito,22056030,0,1,27,23,30,7,1,0,0,89
CHACO,General Donovan,Makallé,22056040,1,0,370,35,3,0,0,0,0,409
CHACO,General Güemes,El Espinillo,22063010,1,0,0,0,0,0,0,0,0,1
CHACO,General Güemes,El Sauzal,22063020,1,62,0,0,0,0,0,0,0,63
CHACO,General Güemes,El Sauzalito,22063030,1,0,0,0,0,0,0,0,0,1
CHACO,General Güemes,Fortín Lavalle,22063040,0,0,36,0,0,0,0,0,0,36
CHACO,General Güemes,Fuerte Esperanza,22063050,1,0,3,0,0,0,0,0,0,4
CHACO,General Güemes,Juan José Castelli,22063060,0,5,528,915,81,0,0,0,0,1529
CHACO,General Güemes,Miraflores,22063070,0,0,305,145,173,4,3,0,0,630
CHACO,General Güemes,Nueva Pompeya,22063080,3,0,308,2,0,0,0,0,0,313
CHACO,General Güemes,Villa Río Bermejito,22063100,2,0,180,198,0,0,0,0,0,380
CHACO,General Güemes,Wichi,22063110,1,91,0,0,0,0,0,0,0,92
CHACO,Independencia,Avia Terai,22070010,1,0,23,60,14,0,0,0,0,98
CHACO,Independencia,Campo Largo,22070020,3,0,40,85,13,0,0,0,450,591
CHACO,Libertad,Laguna Blanca,22077030,2,0,0,0,0,0,0,0,0,2
CHACO,Libertad,Puerto Tirol,22077040,0,64,171,467,79,0,0,0,0,781
CHACO,Libertador General San Martín,Ciervo Petiso,22084010,1,0,0,97,0,0,0,0,0,98
CHACO,Libertador General San Martín,General José de San Martín,22084020,0,4,261,686,52,4296,1764,0,62,7125
CHACO,Libertador General San Martín,La Eduvigis,22084030,1,0,0,0,0,0,0,0,0,1
CHACO,Libertador General San Martín,Laguna Limpia,22084040,0,0,0,32,0,0,0,0,0,32
CHACO,Libertador General San Martín,Pampa Almirón,22084050,0,0,11,55,0,0,0,0,0,66
CHACO,Libertador General San Martín,Pampa del Indio,22084060,2,0,42,740,0,0,0,0,0,784
CHACO,Libertador General San Martín,Presidencia Roca,22084070,2,0,58,150,0,0,0,0,0,210
CHACO,Maipú,Tres Isletas,22091010,0,2,107,343,86,0,0,0,0,538
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,578,3,158,147,66,0,0,0,0,952
CHACO,Mayor Luis J. Fontana,Enrique Urién,22098020,1,0,9,0,0,0,0,0,0,10
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,66,374,1490,1788,187,54,3,0,0,3962
CHACO,O Higgins,La Clotilde,22112010,149,0,43,0,0,0,0,0,0,192
CHACO,O Higgins,La Tigra,22112020,253,0,0,0,1,0,0,0,0,254
CHACO,O Higgins,San Bernardo,22112030,41,0,159,0,0,0,0,0,0,200
CHACO,OTROS,Otros,Sin Datos,1640,0,0,0,0,0,0,0,0,1640
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,3,1,377,159,26,0,0,0,0,566
CHACO,Quitilipi,Quitilipi,22133010,0,3,312,652,66,1,0,0,0,1034
CHACO,Quitilipi,Villa El Palmar,22133020,0,0,0,69,0,0,0,0,0,69
CHACO,San Fernando,Barranqueras,22140010,0,0,274,16,12,97,1821,0,1668,3888
CHACO,San Fernando,Basail,22140020,2,0,86,119,15,1,0,0,0,223
CHACO,San Fernando,Fontana,22140040,0,0,65,83,4,1,0,0,0,153
CHACO,San Fernando,Otros,Sin Datos,3,0,0,0,0,0,0,0,0,3
CHACO,San Fernando,Puerto Vilelas,22140050,1,0,1,0,0,0,0,0,0,2
CHACO,San Fernando,Resistencia,22140060,16,584,3914,5241,3071,10506,40112,0,24051,87495
CHACO,San Lorenzo,Samuhú,22147010,1,0,0,0,0,0,0,0,0,1
CHACO,San Lorenzo,Villa Berthet,22147020,1,0,384,372,29,0,2,0,0,788
CHACO,Sargento Cabral,Capitán Solari,22154010,0,0,41,0,0,0,0,0,0,41
CHACO,Sargento Cabral,Colonia Elisa,22154020,2,0,0,0,0,0,0,0,0,2
CHACO,Sargento Cabral,Colonias Unidas,22154030,0,0,0,265,0,0,0,0,0,265
CHACO,Sargento Cabral,Las Garcitas,22154050,1,0,0,119,0,0,0,0,0,120
CHACO,Tapenagá,Charadai,22161010,1,0,17,0,0,0,0,0,0,18
CHUBUT,Biedma,Arroyo Verde,26007010,2,0,0,0,0,0,0,0,0,2
CHUBUT,Biedma,Puerto Madryn,26007020,10072,163,4161,7743,3352,7649,6215,0,268,39623
CHUBUT,Biedma,Puerto Pirámide,26007030,1,0,37,0,0,0,0,0,0,38
CHUBUT,Biedma,Quinta El Mirador,26007040,0,0,21,1,0,0,0,0,0,22
CHUBUT,Biedma,Reserva Area Protegida El Doradillo,26007050,0,0,126,1,0,0,0,0,0,127
CHUBUT,Cushamen,Cholila,26014020,1,0,0,0,0,0,0,0,0,1
CHUBUT,Cushamen,El Hoyo,26014040,0,415,779,30,14,6,0,0,0,1244
CHUBUT,Cushamen,El Maitén,26014050,0,0,0,0,0,1,0,0,0,1
CHUBUT,Cushamen,Epuyén,26014060,0,0,0,1184,0,0,0,0,0,1184
CHUBUT,Cushamen,Gualjaina,26014070,2,0,0,0,0,0,0,0,0,2
CHUBUT,Cushamen,Lago Puelo,26014090,95,220,586,46,150,1,0,0,0,1098
